CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA,restaurant_name,thai_boolean
50066811,THAI TREE,Queens,3617,GREENPOINT AVE,11101,+1-718-806-1046,Thai,2020/03/04,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12.0,A,3/4/2020,8/8/2021,Cycle Inspection / Re-inspection,40.73760972,-73.92976049,402.0,26.0,18900.0,4430590.0,4002360001.0,QN31,Thai Tree,True
50040886,BOON THAI,Brooklyn,681,MANHATTAN AVENUE,11222,+1-718-349-8215,Thai,2020/03/04,Violations were cited in the following area(s).,10H,Proper sanitization not provided for utensil ware washing operation.,Not Critical,24.0,,,8/8/2021,Cycle Inspection / Initial Inspection,40.72495936,-73.9514821,301.0,33.0,56900.0,3066033.0,3026450014.0,BK76,Boon Thai,True
50072375,NORA THAI,Brooklyn,176,NORTH    9 STREET,11211,+1-718-302-1599,Thai,2020/03/05,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,25.0,,,8/8/2021,Cycle Inspection / Initial Inspection,40.71866198,-73.95611509,301.0,33.0,51700.0,3061809.0,3023120011.0,BK73,Nora Thai,True
50072375,NORA THAI,Brooklyn,176,NORTH    9 STREET,11211,+1-718-302-1599,Thai,2020/03/05,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,25.0,,,8/8/2021,Cycle Inspection / Initial Inspection,40.71866198,-73.95611509,301.0,33.0,51700.0,3061809.0,3023120011.0,BK73,Nora Thai,True
50072375,NORA THAI,Brooklyn,176,NORTH    9 STREET,11211,+1-718-302-1599,Thai,2020/03/05,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,25.0,,,8/8/2021,Cycle Inspection / Initial Inspection,40.71866198,-73.95611509,301.0,33.0,51700.0,3061809.0,3023120011.0,BK73,Nora Thai,True
50072375,NORA THAI,Brooklyn,176,NORTH    9 STREET,11211,+1-718-302-1599,Thai,2020/03/05,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,25.0,,,8/8/2021,Cycle Inspection / Initial Inspection,40.71866198,-73.95611509,301.0,33.0,51700.0,3061809.0,3023120011.0,BK73,Nora Thai,True
50077093,THAI HOUSE,Queens,11207,JAMAICA AVE,11418,+1-929-218-9913,Thai,2020/03/06,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,45.0,,,8/8/2021,Cycle Inspection / Initial Inspection,40.6974846,-73.83625844,409.0,32.0,13000.0,4192679.0,4092260031.0,QN54,Thai House,True
50077093,THAI HOUSE,Queens,11207,JAMAICA AVE,11418,+1-929-218-9913,Thai,2020/03/06,Violations were cited in the following area(s).,04J,"Appropriately scaled metal stem-type thermometer or thermocouple not provided or used to evaluate temperatures of potentially hazardous foods during cooking, cooling, reheating and holding.",Critical,45.0,,,8/8/2021,Cycle Inspection / Initial Inspection,40.6974846,-73.83625844,409.0,32.0,13000.0,4192679.0,4092260031.0,QN54,Thai House,True
50077093,THAI HOUSE,Queens,11207,JAMAICA AVE,11418,+1-929-218-9913,Thai,2020/03/06,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,45.0,,,8/8/2021,Cycle Inspection / Initial Inspection,40.6974846,-73.83625844,409.0,32.0,13000.0,4192679.0,4092260031.0,QN54,Thai House,True
50077093,THAI HOUSE,Queens,11207,JAMAICA AVE,11418,+1-929-218-9913,Thai,2020/03/06,Violations were cited in the following area(s).,10H,Proper sanitization not provided for utensil ware washing operation.,Not Critical,45.0,,,8/8/2021,Cycle Inspection / Initial Inspection,40.6974846,-73.83625844,409.0,32.0,13000.0,4192679.0,4092260031.0,QN54,Thai House,True
50077093,THAI HOUSE,Queens,11207,JAMAICA AVE,11418,+1-929-218-9913,Thai,2020/03/06,Violations were cited in the following area(s).,05D,Hand washing facility not provided in or near food preparation area and toilet room. Hot and cold running water at adequate pressure to enable cleanliness of employees not provided at facility. Soap and an acceptable hand-drying device not provided.,Critical,45.0,,,8/8/2021,Cycle Inspection / Initial Inspection,40.6974846,-73.83625844,409.0,32.0,13000.0,4192679.0,4092260031.0,QN54,Thai House,True
50077093,THAI HOUSE,Queens,11207,JAMAICA AVE,11418,+1-929-218-9913,Thai,2020/03/06,Violations were cited in the following area(s).,05D,Hand washing facility not provided in or near food preparation area and toilet room. Hot and cold running water at adequate pressure to enable cleanliness of employees not provided at facility. Soap and an acceptable hand-drying device not provided.,Critical,45.0,,,8/8/2021,Cycle Inspection / Initial Inspection,40.6974846,-73.83625844,409.0,32.0,13000.0,4192679.0,4092260031.0,QN54,Thai House,True
50077093,THAI HOUSE,Queens,11207,JAMAICA AVE,11418,+1-929-218-9913,Thai,2020/03/06,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,45.0,,,8/8/2021,Cycle Inspection / Initial Inspection,40.6974846,-73.83625844,409.0,32.0,13000.0,4192679.0,4092260031.0,QN54,Thai House,True
50077093,THAI HOUSE,Queens,11207,JAMAICA AVE,11418,+1-929-218-9913,Thai,2020/03/06,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,45.0,,,8/8/2021,Cycle Inspection / Initial Inspection,40.6974846,-73.83625844,409.0,32.0,13000.0,4192679.0,4092260031.0,QN54,Thai House,True
50062529,VERA THAI RESTAURANT,Queens,4301,QUEENS BLVD,11104,+1-718-383-5040,Thai,2020/03/09,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,25.0,,,8/8/2021,Cycle Inspection / Initial Inspection,40.74346707,-73.92133852,402.0,26.0,18300.0,4001925.0,4001620008.0,QN31,Vera Thai Restaurant,True
50018784,SAWASDE THAI COOKING,Brooklyn,359,MCDONALD AVENUE,11218,+1-718-436-0589,Thai,2020/03/09,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,27.0,,,8/8/2021,Cycle Inspection / Initial Inspection,40.64534471,-73.97991413,312.0,39.0,49800.0,3336257.0,3053240051.0,BK41,Sawasde Thai Cooking,True
50062529,VERA THAI RESTAURANT,Queens,4301,QUEENS BLVD,11104,+1-718-383-5040,Thai,2020/03/09,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,25.0,,,8/8/2021,Cycle Inspection / Initial Inspection,40.74346707,-73.92133852,402.0,26.0,18300.0,4001925.0,4001620008.0,QN31,Vera Thai Restaurant,True
50062529,VERA THAI RESTAURANT,Queens,4301,QUEENS BLVD,11104,+1-718-383-5040,Thai,2020/03/09,Violations were cited in the following area(s).,02H,"Food not cooled by an approved method whereby the internal product temperature is reduced from 140º F to 70º F or less within 2  hours, and from 70º F to 41º F or less within 4 additional hours.",Critical,25.0,,,8/8/2021,Cycle Inspection / Initial Inspection,40.74346707,-73.92133852,402.0,26.0,18300.0,4001925.0,4001620008.0,QN31,Vera Thai Restaurant,True
50018784,SAWASDE THAI COOKING,Brooklyn,359,MCDONALD AVENUE,11218,+1-718-436-0589,Thai,2020/03/09,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,27.0,,,8/8/2021,Cycle Inspection / Initial Inspection,40.64534471,-73.97991413,312.0,39.0,49800.0,3336257.0,3053240051.0,BK41,Sawasde Thai Cooking,True
50062529,VERA THAI RESTAURANT,Queens,4301,QUEENS BLVD,11104,+1-718-383-5040,Thai,2020/03/09,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,25.0,,,8/8/2021,Cycle Inspection / Initial Inspection,40.74346707,-73.92133852,402.0,26.0,18300.0,4001925.0,4001620008.0,QN31,Vera Thai Restaurant,True
50018784,SAWASDE THAI COOKING,Brooklyn,359,MCDONALD AVENUE,11218,+1-718-436-0589,Thai,2020/03/09,Violations were cited in the following area(s).,10I,"Single service item reused, improperly stored, dispensed; not used when required.",Not Critical,27.0,,,8/8/2021,Cycle Inspection / Initial Inspection,40.64534471,-73.97991413,312.0,39.0,49800.0,3336257.0,3053240051.0,BK41,Sawasde Thai Cooking,True
50018784,SAWASDE THAI COOKING,Brooklyn,359,MCDONALD AVENUE,11218,+1-718-436-0589,Thai,2020/03/09,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,27.0,,,8/8/2021,Cycle Inspection / Initial Inspection,40.64534471,-73.97991413,312.0,39.0,49800.0,3336257.0,3053240051.0,BK41,Sawasde Thai Cooking,True
50018784,SAWASDE THAI COOKING,Brooklyn,359,MCDONALD AVENUE,11218,+1-718-436-0589,Thai,2020/03/09,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Critical,27.0,,,8/8/2021,Cycle Inspection / Initial Inspection,40.64534471,-73.97991413,312.0,39.0,49800.0,3336257.0,3053240051.0,BK41,Sawasde Thai Cooking,True
50095793,EAT THAI,Manhattan,654,9 AVENUE,10036,+1-212-621-9112,Thai,2020/03/10,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,25.0,B,3/10/2020,8/8/2021,Pre-permit (Operational) / Re-inspection,40.76074999,-73.99092145,104.0,3.0,12100.0,1025037.0,1010360163.0,MN15,Eat Thai,True
41687136,TOP THAI RESTAURANT,Brooklyn,8510,4 AVENUE,11209,+1-718-333-5811,Thai,2020/03/10,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,13.0,A,3/10/2020,8/8/2021,Cycle Inspection / Re-inspection,40.62339574,-74.02811598,310.0,43.0,6200.0,3153126.0,3060340041.0,BK31,Top Thai Restaurant,True
50095793,EAT THAI,Manhattan,654,9 AVENUE,10036,+1-212-621-9112,Thai,2020/03/10,Violations were cited in the following area(s).,10H,Proper sanitization not provided for utensil ware washing operation.,Not Critical,25.0,B,3/10/2020,8/8/2021,Pre-permit (Operational) / Re-inspection,40.76074999,-73.99092145,104.0,3.0,12100.0,1025037.0,1010360163.0,MN15,Eat Thai,True
50095793,EAT THAI,Manhattan,654,9 AVENUE,10036,+1-212-621-9112,Thai,2020/03/10,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,25.0,B,3/10/2020,8/8/2021,Pre-permit (Operational) / Re-inspection,40.76074999,-73.99092145,104.0,3.0,12100.0,1025037.0,1010360163.0,MN15,Eat Thai,True
50065094,HUB THAI,Manhattan,103,AVENUE A,10009,+1-212-228-8221,Thai,2020/03/10,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,14.0,,,8/8/2021,Cycle Inspection / Initial Inspection,40.72578915,-73.98373577,103.0,2.0,3200.0,1005793.0,1004347501.0,MN22,Hub Thai,True
50095793,EAT THAI,Manhattan,654,9 AVENUE,10036,+1-212-621-9112,Thai,2020/03/10,Violations were cited in the following area(s).,06F,Wiping cloths soiled or not stored in sanitizing solution.,Critical,25.0,B,3/10/2020,8/8/2021,Pre-permit (Operational) / Re-inspection,40.76074999,-73.99092145,104.0,3.0,12100.0,1025037.0,1010360163.0,MN15,Eat Thai,True
50065094,HUB THAI,Manhattan,103,AVENUE A,10009,+1-212-228-8221,Thai,2020/03/10,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,14.0,,,8/8/2021,Cycle Inspection / Initial Inspection,40.72578915,-73.98373577,103.0,2.0,3200.0,1005793.0,1004347501.0,MN22,Hub Thai,True
41687136,TOP THAI RESTAURANT,Brooklyn,8510,4 AVENUE,11209,+1-718-333-5811,Thai,2020/03/10,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,13.0,A,3/10/2020,8/8/2021,Cycle Inspection / Re-inspection,40.62339574,-74.02811598,310.0,43.0,6200.0,3153126.0,3060340041.0,BK31,Top Thai Restaurant,True
50095793,EAT THAI,Manhattan,654,9 AVENUE,10036,+1-212-621-9112,Thai,2020/03/10,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Critical,25.0,B,3/10/2020,8/8/2021,Pre-permit (Operational) / Re-inspection,40.76074999,-73.99092145,104.0,3.0,12100.0,1025037.0,1010360163.0,MN15,Eat Thai,True
50065094,HUB THAI,Manhattan,103,AVENUE A,10009,+1-212-228-8221,Thai,2020/03/10,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,14.0,,,8/8/2021,Cycle Inspection / Initial Inspection,40.72578915,-73.98373577,103.0,2.0,3200.0,1005793.0,1004347501.0,MN22,Hub Thai,True
41687136,TOP THAI RESTAURANT,Brooklyn,8510,4 AVENUE,11209,+1-718-333-5811,Thai,2020/03/10,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13.0,A,3/10/2020,8/8/2021,Cycle Inspection / Re-inspection,40.62339574,-74.02811598,310.0,43.0,6200.0,3153126.0,3060340041.0,BK31,Top Thai Restaurant,True
41687136,TOP THAI RESTAURANT,Brooklyn,8510,4 AVENUE,11209,+1-718-333-5811,Thai,2020/03/10,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13.0,A,3/10/2020,8/8/2021,Cycle Inspection / Re-inspection,40.62339574,-74.02811598,310.0,43.0,6200.0,3153126.0,3060340041.0,BK31,Top Thai Restaurant,True
50095793,EAT THAI,Manhattan,654,9 AVENUE,10036,+1-212-621-9112,Thai,2020/03/10,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,25.0,B,3/10/2020,8/8/2021,Pre-permit (Operational) / Re-inspection,40.76074999,-73.99092145,104.0,3.0,12100.0,1025037.0,1010360163.0,MN15,Eat Thai,True
50083854,OPAI THAI,Manhattan,722,AMSTERDAM AVENUE,10025,+1-212-866-8989,Thai,2020/03/11,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,17.0,,,8/8/2021,Cycle Inspection / Initial Inspection,40.7935382,-73.97075009,107.0,6.0,18300.0,1033698.0,1012430030.0,MN12,Opai Thai,True
50083854,OPAI THAI,Manhattan,722,AMSTERDAM AVENUE,10025,+1-212-866-8989,Thai,2020/03/11,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,17.0,,,8/8/2021,Cycle Inspection / Initial Inspection,40.7935382,-73.97075009,107.0,6.0,18300.0,1033698.0,1012430030.0,MN12,Opai Thai,True
